                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                    154,                0.89247,                0.95777,                 1.2863,                0.93599,                0.89868,                0.96328,                0.76824,                 0.7453,                0.60969,                 1.2413,             0.00044227,             0.00044227,             0.00044227
                    155,                 0.8965,                0.91119,                 1.2904,                0.95155,                0.90936,                0.96763,                0.76544,                0.78849,                0.62461,                  1.283,             0.00043787,             0.00043787,             0.00043787
                    156,                 0.8956,                0.94672,                 1.2953,                0.90726,                0.90241,                0.96106,                 0.7982,                 0.7062,                0.62919,                 1.1877,             0.00043347,             0.00043347,             0.00043347
                    157,                0.84537,                0.93498,                 1.2752,                 0.9229,                0.90124,                0.97295,                0.77928,                0.75757,                0.63145,                 1.2279,             0.00042907,             0.00042907,             0.00042907
                    158,                0.88715,                0.91852,                 1.2761,                0.95209,                0.91163,                0.97155,                0.80228,                0.69254,                0.56339,                 1.1852,             0.00042467,             0.00042467,             0.00042467
                    159,                0.84803,                0.89789,                 1.2698,                0.95458,                0.92696,                0.97558,                 0.7948,                0.71348,                 0.5897,                  1.214,             0.00042027,             0.00042027,             0.00042027
                    160,                0.87722,                0.91993,                 1.2904,                0.94713,                0.89861,                0.96495,                0.79822,                0.68797,                 0.6357,                  1.174,             0.00041587,             0.00041587,             0.00041587
                    161,                0.81237,                0.85937,                 1.2534,                0.95859,                0.93841,                0.97722,                0.81316,                0.69726,                  0.547,                 1.1831,             0.00041147,             0.00041147,             0.00041147
                    162,                0.86968,                0.89235,                 1.2815,                0.94568,                0.94974,                0.97799,                0.79995,                0.70845,                0.57537,                 1.1869,             0.00040707,             0.00040707,             0.00040707
                    163,                0.86485,                0.89315,                 1.2727,                0.95371,                0.92939,                0.97881,                0.79763,                0.72612,                0.58716,                 1.2118,             0.00040267,             0.00040267,             0.00040267
                    164,                0.85411,                 0.9207,                 1.2567,                0.96088,                0.93721,                0.98358,                0.81685,                0.67993,                0.53761,                 1.1702,             0.00039827,             0.00039827,             0.00039827
                    165,                0.84516,                0.90125,                 1.2551,                0.95827,                0.90187,                 0.9754,                0.79541,                 0.7233,                0.57735,                 1.2096,             0.00039387,             0.00039387,             0.00039387
                    166,                0.90549,                0.95743,                 1.2751,                0.91943,                0.91502,                0.97112,                 0.7837,                0.73522,                0.62425,                 1.2414,             0.00038947,             0.00038947,             0.00038947
                    167,                0.84831,                 0.9004,                 1.2698,                0.94988,                0.93338,                0.98491,                0.79506,                0.73873,                0.55119,                 1.2067,             0.00038507,             0.00038507,             0.00038507
                    168,                0.84175,                0.89878,                 1.2585,                0.93459,                0.95378,                0.97384,                0.80611,                0.67195,                0.54138,                 1.1604,             0.00038067,             0.00038067,             0.00038067
                    169,                0.85372,                0.87255,                 1.2659,                 0.9647,                0.91335,                0.97985,                0.80514,                0.70478,                0.54564,                 1.1924,             0.00037627,             0.00037627,             0.00037627
                    170,                0.88214,                0.89344,                 1.2818,                0.92087,                0.91044,                0.97318,                0.79913,                0.70985,                0.58605,                 1.1744,             0.00037187,             0.00037187,             0.00037187
                    171,                 0.8605,                0.90466,                 1.2861,                0.94465,                0.94754,                0.98402,                0.82179,                0.67042,                0.52953,                  1.158,             0.00036747,             0.00036747,             0.00036747
                    172,                0.82911,                 0.8623,                 1.2615,                 0.9633,                0.94466,                0.98523,                0.82038,                0.68879,                0.52701,                 1.1825,             0.00036307,             0.00036307,             0.00036307
                    173,                0.80526,                0.84069,                 1.2416,                0.96858,                0.92482,                  0.979,                0.80158,                0.70959,                0.53739,                  1.193,             0.00035868,             0.00035868,             0.00035868
                    174,                 0.8176,                0.83454,                 1.2348,                0.96003,                0.95878,                0.98539,                0.82784,                0.66974,                0.50676,                 1.1632,             0.00035428,             0.00035428,             0.00035428
                    175,                0.84254,                0.86103,                 1.2514,                0.93935,                0.92015,                0.98296,                0.81551,                0.67224,                0.59877,                 1.1699,             0.00034988,             0.00034988,             0.00034988
                    176,                 0.8306,                0.89982,                  1.245,                0.94696,                0.96503,                0.98532,                0.80454,                0.68498,                0.57382,                 1.1659,             0.00034548,             0.00034548,             0.00034548
                    177,                0.80552,                0.82832,                 1.2311,                0.96941,                0.94626,                0.98505,                0.79467,                0.70093,                 0.5708,                 1.1725,             0.00034108,             0.00034108,             0.00034108
                    178,                0.85488,                0.84259,                  1.269,                 0.9641,                0.94054,                0.97802,                0.80599,                0.69508,                0.54509,                 1.1559,             0.00033668,             0.00033668,             0.00033668
                    179,                0.81116,                0.81992,                 1.2145,                0.95731,                0.96368,                0.98561,                0.81695,                0.67482,                0.50903,                 1.1529,             0.00033228,             0.00033228,             0.00033228
                    180,                0.86123,                0.85548,                 1.2754,                0.96633,                 0.9431,                0.98504,                0.81114,                0.68028,                0.54919,                 1.1688,             0.00032788,             0.00032788,             0.00032788
                    181,                 0.8221,                0.83927,                 1.2418,                0.92225,                0.91296,                0.97652,                0.79101,                0.75737,                0.57607,                 1.1991,             0.00032348,             0.00032348,             0.00032348
                    182,                0.83835,                0.83527,                 1.2407,                0.91103,                0.96298,                0.97874,                0.81648,                0.69449,                 0.5365,                 1.1877,             0.00031908,             0.00031908,             0.00031908
                    183,                0.88263,                0.89183,                 1.2745,                0.96729,                0.93721,                0.98549,                0.83036,                0.65158,                0.50761,                  1.137,             0.00031468,             0.00031468,             0.00031468
                    184,                0.85898,                0.87038,                 1.2653,                0.95189,                0.93659,                0.98079,                0.81791,                 0.6814,                0.54608,                 1.1584,             0.00031028,             0.00031028,             0.00031028
                    185,                0.81981,                 0.8887,                  1.257,                0.96743,                 0.9589,                0.98592,                0.81349,                0.70521,                0.52523,                 1.1697,             0.00030588,             0.00030588,             0.00030588
                    186,                0.82946,                0.82722,                  1.259,                0.91872,                0.94912,                0.97918,                0.82148,                0.67092,                0.54306,                 1.1614,             0.00030148,             0.00030148,             0.00030148
                    187,                0.81429,                0.83136,                 1.2426,                0.95945,                0.94997,                0.98135,                0.83732,                0.63983,                0.51201,                  1.133,             0.00029708,             0.00029708,             0.00029708
                    188,                0.81837,                 0.8375,                 1.2309,                0.96563,                0.92276,                0.98228,                0.82597,                0.65875,                0.54048,                 1.1453,             0.00029268,             0.00029268,             0.00029268
                    189,                0.81924,                 0.8451,                 1.2284,                0.96995,                 0.9468,                0.98615,                0.82769,                0.64779,                0.49543,                 1.1382,             0.00028828,             0.00028828,             0.00028828
                    190,                0.79967,                0.81645,                 1.2254,                0.94774,                0.95307,                0.98617,                0.83597,                0.63798,                0.49194,                 1.1349,             0.00028388,             0.00028388,             0.00028388
                    191,                0.84614,                0.85433,                 1.2565,                0.96224,                0.92232,                0.98386,                0.82234,                0.65438,                0.52287,                  1.143,             0.00027948,             0.00027948,             0.00027948
                    192,                0.80511,                 0.8013,                 1.2243,                0.95049,                0.95284,                0.98249,                 0.7935,                0.76153,                0.55675,                 1.2169,             0.00027508,             0.00027508,             0.00027508
                    193,                0.82088,                0.82137,                 1.2378,                0.93337,                0.92134,                 0.9808,                0.81809,                0.68436,                0.55688,                 1.1716,             0.00027068,             0.00027068,             0.00027068
                    194,                0.79689,                0.80192,                 1.2275,                0.96356,                0.97526,                 0.9889,                0.83219,                0.65207,                 0.4689,                 1.1283,             0.00026628,             0.00026628,             0.00026628
                    195,                0.84193,                0.79857,                 1.2484,                0.95319,                 0.9634,                0.98657,                 0.8264,                0.64246,                0.48188,                 1.1335,             0.00026188,             0.00026188,             0.00026188
                    196,                0.78884,                0.80009,                 1.2333,                0.97654,                0.97007,                0.98884,                0.83142,                0.65545,                0.48255,                 1.1337,             0.00025749,             0.00025749,             0.00025749
                    197,                0.80319,                0.77948,                 1.2254,                0.97629,                0.97391,                0.98891,                0.83477,                0.65469,                0.48332,                  1.141,             0.00025309,             0.00025309,             0.00025309
                    198,                0.79045,                0.78665,                 1.2132,                0.97838,                0.97277,                0.98871,                0.81974,                0.69057,                0.49261,                  1.145,             0.00024869,             0.00024869,             0.00024869
                    199,                0.80518,                0.79896,                 1.2154,                0.96855,                0.95397,                0.98592,                0.81713,                0.66594,                0.50145,                 1.1488,             0.00024429,             0.00024429,             0.00024429
                    200,                0.79699,                0.76808,                 1.2287,                0.97815,                0.96889,                 0.9877,                0.83175,                0.64239,                0.48309,                 1.1323,             0.00023989,             0.00023989,             0.00023989
                    201,                0.77512,                0.76051,                 1.1986,                0.96573,                0.96076,                 0.9881,                0.81803,                0.68296,                0.49408,                 1.1487,             0.00023549,             0.00023549,             0.00023549
                    202,                0.78291,                0.78376,                 1.2225,                0.96499,                0.96789,                0.98847,                0.81924,                 0.6691,                0.50252,                 1.1384,             0.00023109,             0.00023109,             0.00023109
                    203,                0.78889,                 0.7999,                 1.2069,                 0.9758,                0.96996,                0.98943,                0.82461,                0.65156,                 0.4961,                 1.1394,             0.00022669,             0.00022669,             0.00022669
                    204,                0.77281,                0.79344,                 1.2014,                0.96468,                0.96598,                0.98917,                0.84504,                0.62501,                0.46786,                  1.116,             0.00022229,             0.00022229,             0.00022229
                    205,                0.78817,                0.75226,                 1.2051,                0.97267,                0.96958,                0.98897,                0.84231,                0.64356,                0.46691,                 1.1262,             0.00021789,             0.00021789,             0.00021789
                    206,                0.76052,                0.75092,                 1.2117,                0.97318,                0.96456,                  0.989,                0.83683,                0.64129,                0.47244,                 1.1166,             0.00021349,             0.00021349,             0.00021349
                    207,                0.78771,                0.73515,                 1.1942,                0.96832,                0.96227,                0.98844,                0.83974,                0.62727,                0.48574,                 1.1166,             0.00020909,             0.00020909,             0.00020909
                    208,                0.79053,                0.76474,                 1.2124,                0.97664,                0.96453,                0.98802,                0.82864,                0.66511,                 0.4799,                 1.1372,             0.00020469,             0.00020469,             0.00020469
                    209,                0.75063,                0.77279,                 1.2039,                0.97586,                 0.9655,                0.98813,                0.84931,                 0.6112,                0.45292,                 1.0979,             0.00020029,             0.00020029,             0.00020029
                    210,                0.80635,                0.75553,                 1.2228,                 0.9585,                 0.9754,                0.98724,                 0.8413,                0.62584,                0.46475,                 1.1116,             0.00019589,             0.00019589,             0.00019589
                    211,                0.78772,                 0.7718,                 1.2139,                0.97514,                0.97113,                0.98748,                0.84022,                0.62256,                 0.4671,                 1.1079,             0.00019149,             0.00019149,             0.00019149
                    212,                  0.811,                0.77088,                 1.2212,                0.96077,                0.95277,                0.98809,                0.83683,                0.63009,                0.48751,                 1.1034,             0.00018709,             0.00018709,             0.00018709
                    213,                0.78168,                0.75779,                 1.1998,                0.96706,                0.96846,                0.98851,                 0.8416,                0.61966,                0.46945,                 1.0993,             0.00018269,             0.00018269,             0.00018269
                    214,                0.74554,                0.74424,                 1.1878,                0.96862,                0.96898,                0.98854,                0.85149,                0.61006,                0.45348,                 1.1008,             0.00017829,             0.00017829,             0.00017829
                    215,                 0.7744,                0.74692,                  1.197,                0.96658,                0.97404,                 0.9884,                0.84111,                0.62001,                0.47268,                  1.111,             0.00017389,             0.00017389,             0.00017389
                    216,                0.77078,                0.74038,                 1.1997,                   0.97,                0.97789,                0.98955,                0.82061,                0.68257,                0.47826,                 1.1341,             0.00016949,             0.00016949,             0.00016949
                    217,                0.79445,                0.76308,                 1.2088,                0.96504,                0.97884,                0.98836,                0.84469,                 0.6178,                 0.4531,                 1.1009,             0.00016509,             0.00016509,             0.00016509
                    218,                0.76213,                0.74553,                 1.1937,                0.96817,                0.96932,                 0.9874,                0.84413,                0.62475,                 0.4594,                 1.1009,              0.0001607,              0.0001607,              0.0001607
                    219,                0.72144,                 0.7506,                 1.1888,                0.96962,                0.97661,                0.98936,                0.84699,                0.60256,                0.44995,                 1.0915,              0.0001563,              0.0001563,              0.0001563
                    220,                0.76285,                0.73508,                 1.1912,                0.97779,                0.96685,                0.98896,                0.85102,                0.60062,                0.45416,                 1.0904,              0.0001519,              0.0001519,              0.0001519
                    221,                0.74875,                 0.7523,                  1.193,                0.97341,                0.96465,                 0.9883,                0.84206,                0.61971,                0.47123,                 1.1105,              0.0001475,              0.0001475,              0.0001475
                    222,                0.77083,                0.74636,                 1.2138,                0.96657,                0.96367,                0.98988,                0.84992,                0.61073,                0.45948,                 1.0953,              0.0001431,              0.0001431,              0.0001431
                    223,                0.77308,                0.75291,                 1.1918,                0.97168,                0.97609,                 0.9904,                0.85126,                0.60522,                0.45291,                 1.0905,              0.0001387,              0.0001387,              0.0001387
                    224,                0.78096,                0.77156,                 1.1994,                0.97544,                0.97935,                0.98957,                0.85464,                0.59472,                0.44012,                 1.0834,              0.0001343,              0.0001343,              0.0001343
                    225,                0.75856,                0.71109,                 1.1798,                0.97866,                0.97021,                0.98962,                0.85517,                 0.5904,                0.43563,                 1.0859,              0.0001299,              0.0001299,              0.0001299
                    226,                0.76251,                0.74195,                 1.2001,                0.97659,                0.96704,                0.98982,                0.85189,                 0.5994,                0.43816,                 1.0922,              0.0001255,              0.0001255,              0.0001255
                    227,                0.76057,                0.70534,                 1.1838,                0.97807,                0.97399,                0.99025,                0.85436,                0.59254,                0.43539,                 1.0874,              0.0001211,              0.0001211,              0.0001211
                    228,                0.77717,                0.76649,                 1.1916,                0.97556,                0.97555,                0.98986,                0.85489,                0.59212,                0.44226,                 1.0826,              0.0001167,              0.0001167,              0.0001167
                    229,                0.71586,                0.69078,                 1.1773,                0.98161,                0.97199,                0.99014,                0.85262,                0.59859,                0.43513,                 1.0885,              0.0001123,              0.0001123,              0.0001123
                    230,                0.76969,                0.75026,                 1.1947,                0.97348,                0.97446,                0.99051,                0.84854,                0.59574,                0.43452,                 1.0818,              0.0001079,              0.0001079,              0.0001079
                    231,                0.77354,                0.73923,                 1.1948,                 0.9757,                0.96756,                0.98962,                 0.8473,                0.60017,                0.46067,                 1.0862,              0.0001035,              0.0001035,              0.0001035
                    232,                0.76909,                0.72593,                 1.1726,                0.97639,                0.97896,                0.98929,                0.85184,                0.59791,                0.45649,                  1.079,             9.9101e-05,             9.9101e-05,             9.9101e-05
                    233,                 0.7687,                0.74797,                 1.1925,                 0.9821,                 0.9789,                0.98957,                0.85244,                0.60647,                0.43823,                 1.0883,             9.4702e-05,             9.4702e-05,             9.4702e-05
                    234,                0.74042,                0.71115,                 1.1835,                  0.976,                0.97752,                0.99065,                0.84839,                0.61656,                0.42563,                 1.0919,             9.0302e-05,             9.0302e-05,             9.0302e-05
                    235,                0.74917,                0.71115,                 1.1899,                0.97258,                0.98115,                0.99094,                0.85765,                0.58774,                0.42572,                 1.0777,             8.5903e-05,             8.5903e-05,             8.5903e-05
                    236,                0.70976,                 0.6818,                 1.1657,                0.97344,                0.97975,                0.99131,                0.86103,                0.57524,                0.42892,                 1.0697,             8.1503e-05,             8.1503e-05,             8.1503e-05
                    237,                0.72558,                0.70383,                 1.1771,                0.97075,                0.98022,                0.99067,                0.86033,                0.57308,                0.43122,                 1.0687,             7.7103e-05,             7.7103e-05,             7.7103e-05
                    238,                0.73642,                0.72148,                 1.1774,                0.97573,                0.97562,                0.99033,                0.86005,                0.58019,                0.43368,                 1.0724,             7.2704e-05,             7.2704e-05,             7.2704e-05
                    239,                0.70881,                0.68868,                 1.1646,                0.97795,                0.97633,                0.99059,                0.85939,                0.57966,                0.43326,                 1.0722,             6.8304e-05,             6.8304e-05,             6.8304e-05
                    240,                0.74148,                0.69473,                 1.1617,                0.97797,                0.97742,                0.99104,                0.85744,                0.58657,                0.43479,                 1.0758,             6.3905e-05,             6.3905e-05,             6.3905e-05
                    241,                0.65481,                0.60359,                 1.1685,                0.98245,                0.96981,                 0.9907,                0.85895,                0.58947,                0.44763,                 1.0763,             5.9505e-05,             5.9505e-05,             5.9505e-05
                    242,                0.64648,                0.58837,                 1.1627,                0.97953,                0.97589,                0.99079,                0.85224,                0.60651,                0.44929,                 1.0897,             5.5106e-05,             5.5106e-05,             5.5106e-05
                    243,                0.62343,                0.55479,                 1.1253,                0.98194,                0.97081,                0.99089,                0.85365,                0.59479,                0.45477,                 1.0794,             5.0706e-05,             5.0706e-05,             5.0706e-05
                    244,                0.61749,                0.54429,                 1.1193,                0.97406,                0.97946,                0.99076,                0.85421,                0.58298,                0.45192,                 1.0708,             4.6306e-05,             4.6306e-05,             4.6306e-05
                    245,                0.61614,                0.55611,                 1.1518,                0.97532,                0.97936,                0.99098,                0.85614,                0.58118,                0.45054,                 1.0697,             4.1907e-05,             4.1907e-05,             4.1907e-05
                    246,                0.60933,                0.54975,                 1.1405,                0.97773,                0.98138,                0.99095,                0.85665,                0.57692,                0.45065,                  1.068,             3.7507e-05,             3.7507e-05,             3.7507e-05
                    247,                0.61741,                0.50125,                 1.1315,                0.97743,                0.98019,                0.99092,                0.85725,                0.56603,                0.44425,                 1.0632,             3.3108e-05,             3.3108e-05,             3.3108e-05
                    248,                0.56912,                0.50164,                 1.0905,                0.97928,                0.98065,                0.99103,                0.86352,                0.55725,                0.44131,                 1.0572,             2.8708e-05,             2.8708e-05,             2.8708e-05
                    249,                0.61169,                0.52576,                 1.1544,                0.98281,                0.97733,                0.99119,                0.86181,                0.55154,                0.43748,                 1.0542,             2.4309e-05,             2.4309e-05,             2.4309e-05
                    250,                0.58526,                0.50919,                 1.1127,                0.98257,                0.97633,                0.99134,                0.86195,                0.55824,                0.43744,                  1.056,             1.9909e-05,             1.9909e-05,             1.9909e-05
